timestamp,label,mode,scope,prefix,reads,logicalBytes,remoteGets,remoteBytes,readAmp,cacheHitRate,policySwitches,fallbackReads,demandClampReads,ioLatencySumNanos,nsPerOp,p50Ns,p95Ns,p99Ns,prefetchGets,prefetchBytes,prefetchUsefulBytes,prefetchWastedBytes,prefetchCancelledBytes,budgetMiB,prefetchBlockMiB,prefetchDepth,case,costSeconds
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,selector:decision_tree,0.0805
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,mm,2785,569189337,1519,405260934,0.7120,0.4557,13,0,0,0,0.0,0,0,0,3,786432,0,786432,0,1024,4,4,selector:decision_tree,79.8149
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,clickbench,1572,646756165,1132,402520799,0.6224,0.2799,18,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,selector:decision_tree,60.4387
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,fmnist,1216,6140828,65,190947261,31.0947,0.9720,4,0,0,0,0.0,0,0,0,31,129554024,3359152,126194872,0,1024,4,4,selector:decision_tree,5.0710
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,sift,1216,3142849,1008,159671952,50.8048,0.4811,3,0,0,0,0.0,0,0,0,377,98828288,1186528,97641760,0,1024,4,4,selector:decision_tree,51.9228
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,emb_real,1216,969764,11,1722639,1.7763,0.9910,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,selector:decision_tree,0.5664
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,all,,11189,2588051441,5202,1398957561,0.5405,0.5351,0,0,0,3911045868,833689.2,83076,1234827,4481835,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,273.4415
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,33.9058
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,14.6913
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,0.0805
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,79.5554
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,60.4319
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,48.1560
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,36.5615
20260729-201719,headroom_b1024_block4_depth4_oracle_bytes,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:bytes,0.0590
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,all,,11189,2588051441,1847,2765774028,1.0687,0.8614,0,0,0,6948635928,1105709.7,11543,1276666,11474852,296,1241513984,664603547,606638601,0,1024,4,4,oracle_perworkload:cost,118.7265
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,tpch,1309,295968743,87,343403142,1.1603,0.9832,0,0,0,0,0.0,0,0,0,65,272629760,259033305,43324619,0,1024,4,4,oracle_perworkload:cost,7.6249
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:cost,14.6913
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:cost,0.0805
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,mm,2785,569189337,222,936278453,1.6449,0.9573,0,0,0,0,0.0,0,0,0,103,432013312,402853042,29160270,0,1024,4,4,oracle_perworkload:cost,20.0290
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:cost,60.4319
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,fmnist,1216,6140828,48,190934373,31.0926,0.9852,0,0,0,0,0.0,0,0,0,30,125829120,2352000,123477120,0,1024,4,4,oracle_perworkload:cost,4.2209
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,sift,1216,3142849,130,533604212,169.7836,0.9737,0,0,0,0,0.0,0,0,0,98,411041792,365200,410676592,0,1024,4,4,oracle_perworkload:cost,11.5888
20260729-201737,headroom_b1024_block4_depth4_oracle_cost,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,oracle_perworkload:cost,0.0590
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,all,,11189,2588051441,10934,3217207476,1.2431,0.6329,0,0,0,9345962562,1298564.2,103405,5033674,7138961,6826,1788582907,52661165,1735921742,0,1024,8,8,forced:template_locality,577.3817
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,tpch,1309,295968743,1373,365780256,1.2359,0.6394,0,0,0,0,0.0,0,0,0,901,236001663,15175842,220825821,0,1024,8,8,forced:template_locality,72.1384
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,taxi,659,1064016617,566,454865499,0.4275,0.6798,0,0,0,0,0.0,0,0,0,355,92950201,2696667,90253534,0,1024,8,8,forced:template_locality,32.6379
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,lastfm,1216,1867138,13,3385761,1.8133,0.9967,0,0,0,0,0.0,0,0,0,9,2359296,422664,1936632,0,1024,8,8,forced:template_locality,0.6823
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,mm,2785,569189337,2798,812578443,1.4276,0.5206,0,0,0,0,0.0,0,0,0,1463,383516672,30377576,353139096,0,1024,8,8,forced:template_locality,147.6494
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,clickbench,1572,646756165,3869,1129621258,1.7466,0.2824,0,0,0,0,0.0,0,0,0,2741,718536704,0,718536704,0,1024,8,8,forced:template_locality,204.2229
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,fmnist,1216,6140828,1038,211488723,34.4398,0.6801,0,0,0,0,0.0,0,0,0,649,169923334,2083128,167840206,0,1024,8,8,forced:template_locality,53.9169
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,sift,1216,3142849,1270,238223649,75.7986,0.5354,0,0,0,0,0.0,0,0,0,705,184611116,1602528,183008588,0,1024,8,8,forced:template_locality,65.7719
20260729-201756,headroom_b1024_block8_depth8_forced_template_locality,forced_template_locality,prefix,emb_real,1216,969764,7,1263887,1.3033,0.9967,0,0,0,0,0.0,0,0,0,3,683921,302760,381161,0,1024,8,8,forced:template_locality,0.3621
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,all,,11189,2588051441,8440,70706987744,27.3205,0.9435,0,0,0,179248035720,16480677.6,6743,152977598,215498937,7808,65494497014,1547744169,64066686671,0,1024,8,8,forced:s3a_prefetch,1096.3144
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,tpch,1309,295968743,46,342770383,1.1581,0.9893,0,0,0,0,0.0,0,0,0,32,268435456,262130626,38193958,0,1024,8,8,forced:s3a_prefetch,5.5689
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,taxi,659,1064016617,106,876906689,0.8241,0.9029,0,0,0,0,0.0,0,0,0,42,352321536,433962916,6403318,0,1024,8,8,forced:s3a_prefetch,13.6628
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_prefetch,0.0805
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,mm,2785,569189337,113,928999678,1.6321,0.9788,0,0,0,0,0.0,0,0,0,54,452984832,450584525,2400307,0,1024,8,8,forced:s3a_prefetch,14.5096
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,clickbench,1572,646756165,8080,67829627385,104.8767,0.7029,0,0,0,0,0.0,0,0,0,7613,63858718454,398231798,63460486656,0,1024,8,8,forced:s3a_prefetch,1050.8737
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,fmnist,1216,6140828,26,190934373,31.0926,0.9918,0,0,0,0,0.0,0,0,0,16,134217728,2527616,131690112,0,1024,8,8,forced:s3a_prefetch,3.1209
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,sift,1216,3142849,67,533604212,169.7836,0.9868,0,0,0,0,0.0,0,0,0,51,427819008,306688,427512320,0,1024,8,8,forced:s3a_prefetch,8.4388
20260729-202106,headroom_b1024_block8_depth8_forced_s3a_prefetch,forced_s3a_prefetch,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_prefetch,0.0590
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,all,,11189,2588051441,5304,1409084477,0.5445,0.5260,0,0,0,3923179117,830484.0,115467,1230830,4605352,0,0,0,0,0,1024,8,8,forced:s3a_random,278.6381
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,31.4204
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,taxi,659,1064016617,226,355820597,0.3344,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,14.6934
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,lastfm,1216,1867138,75,5482913,2.9365,0.9383,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,3.8023
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,mm,2785,569189337,1534,407343027,0.7157,0.4492,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,80.5847
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,clickbench,1572,646756165,1132,402707754,0.6227,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,60.4405
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,48.1560
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,sift,1216,3142849,756,49700021,15.8137,0.3783,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,38.2740
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,emb_real,1216,969764,25,1759614,1.8145,0.9794,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:s3a_random,1.2668
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,all,,11189,2588051441,5241,1402355387,0.5419,0.5316,0,0,0,4156948324,860143.5,90621,1387837,4670716,0,0,0,0,0,1024,8,8,forced:template_multimodal,275.4239
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,33.9058
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,14.6913
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,lastfm,1216,1867138,42,3320225,1.7782,0.9655,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,2.1317
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,79.5554
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,60.4319
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,fmnist,1216,6140828,936,66725232,10.8658,0.2303,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,47.4363
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,36.5615
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,emb_real,1216,969764,14,1038718,1.0711,0.9885,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,forced:template_multimodal,0.7099
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,all,,11189,2588051441,4690,11608200311,4.4853,0.7529,3400,0,0,28046704138,2963887.3,106460,2291442,131777621,1925,9504495063,1036230190,8509289607,0,1024,8,8,selector:template_auto,345.2044
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,tpch,1309,295968743,111,314246960,1.0618,0.9351,610,0,0,0,0.0,0,0,0,26,218103808,213578427,33274335,0,1024,8,8,selector:template_auto,8.5469
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,taxi,659,1064016617,106,708227505,0.6656,0.9029,282,0,0,0,0.0,0,0,0,42,352321536,337742316,26855000,0,1024,8,8,selector:template_auto,12.0542
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,21,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,selector:template_auto,0.0805
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,mm,2785,569189337,147,611768689,1.0748,0.9673,1069,0,0,0,0.0,0,0,0,56,465759925,429314641,36445284,0,1024,8,8,selector:template_auto,13.1843
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,clickbench,1572,646756165,2218,9636470945,14.8997,0.2246,560,0,0,0,0.0,0,0,0,999,8248694268,53018462,8195675806,0,1024,8,8,selector:template_auto,202.8005
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,fmnist,1216,6140828,1222,206052291,33.5545,0.4597,516,0,0,0,0.0,0,0,0,565,147903238,1130704,146772534,0,1024,8,8,selector:template_auto,63.0651
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,sift,1216,3142849,884,127288897,40.5011,0.4679,335,0,0,0,0.0,0,0,0,237,71712288,1445640,70266648,0,1024,8,8,selector:template_auto,45.4139
20260729-202144,headroom_b1024_block8_depth8_template_auto,template_auto,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,selector:template_auto,0.0590
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,all,,11189,2588051441,4990,1917973908,0.7411,0.6383,68,0,0,5656056770,968663.3,71624,1687076,5722942,943,478870698,101376049,377494649,0,1024,8,8,selector:decision_tree,267.7912
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,tpch,1309,295968743,608,124538029,0.4208,0.5401,7,0,0,0,0.0,0,0,0,6,1572864,358371,1214493,0,1024,8,8,selector:decision_tree,31.5877
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,taxi,659,1064016617,434,561497143,0.5277,0.7405,19,0,0,0,0.0,0,0,0,263,167126594,96279726,70846868,0,1024,8,8,selector:decision_tree,27.0549
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,selector:decision_tree,0.0805
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,mm,2785,569189337,1519,405260934,0.7120,0.4557,13,0,0,0,0.0,0,0,0,3,786432,0,786432,0,1024,8,8,selector:decision_tree,79.8149
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,clickbench,1572,646756165,1132,402520799,0.6224,0.2799,18,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,selector:decision_tree,60.4387
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,fmnist,1216,6140828,42,190881725,31.0840,0.9794,4,0,0,0,0.0,0,0,0,17,137942632,3522224,134420408,0,1024,8,8,selector:decision_tree,3.9204
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,sift,1216,3142849,1243,228353680,72.6582,0.5156,3,0,0,0,0.0,0,0,0,654,171442176,1215728,170226448,0,1024,8,8,selector:decision_tree,64.3278
20260729-202200,headroom_b1024_block8_depth8_decision_tree,decision_tree,prefix,emb_real,1216,969764,11,1722639,1.7763,0.9910,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,selector:decision_tree,0.5664
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,all,,11189,2588051441,5202,1398957561,0.5405,0.5351,0,0,0,3798376368,819304.8,81053,1229988,4465525,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,273.4415
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,33.9058
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,14.6913
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,0.0805
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,79.5554
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,60.4319
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,48.1560
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,36.5615
20260729-202214,headroom_b1024_block8_depth8_oracle_bytes,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:bytes,0.0590
20260729-202233,headroom_b1024_block8_depth8_oracle_cost,oracle_perworkload,all,,11189,2588051441,1492,3279163176,1.2670,0.8841,0,0,0,8010830691,1183768.5,11912,560907,19196901,195,1635778560,1149512371,606200015,0,1024,8,8,oracle_perworkload:cost,105.8725
20260729-202233,headroom_b1024_block8_depth8_oracle_cost,oracle_perworkload,prefix,tpch,1309,295968743,46,342770383,1.1581,0.9893,0,0,0,0,0.0,0,0,0,32,268435456,262130626,38193958,0,1024,8,8,oracle_perworkload:cost,5.5689
20260729-202233,headroom_b1024_block8_depth8_oracle_cost,oracle_perworkload,prefix,taxi,659,1064016617,106,876906689,0.8241,0.9029,0,0,0,0,0.0,0,0,0,42,352321536,433962916,6403318,0,1024,8,8,oracle_perworkload:cost,13.6628
20260729-202233,headroom_b1024_block8_depth8_oracle_cost,oracle_perworkload,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:cost,0.0805
20260729-202233,headroom_b1024_block8_depth8_oracle_cost,oracle_perworkload,prefix,mm,2785,569189337,113,928999678,1.6321,0.9788,0,0,0,0,0.0,0,0,0,54,452984832,450584525,2400307,0,1024,8,8,oracle_perworkload:cost,14.5096
20260729-202233,headroom_b1024_block8_depth8_oracle_cost,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,8,8,oracle_perworkload:cost,60.4319
20260729-202233,headroom_b1024_block8_depth8_oracle_cost,oracle_perworkload,prefix,fmnist,1216,6140828,26,190934373,31.0926,0.9918,0,0,0,0,0.0,0,0,0,16,134217728,2527616,131690112,0,1024,8,8,oracle_perworkload:cost,3.1209
